time,asset,scope,active_power,active_energy
2021-08-16 04:30:09+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,49684.01,110936000.0
2021-08-16 04:45:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,58362.69,110950000.0
2021-08-16 05:00:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,74712.48,110968000.0
2021-08-16 05:15:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,98890.22,110991000.0
2021-08-16 05:30:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,71438.69,111008000.0
2021-08-16 05:45:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,47085.06,111019000.0
2021-08-16 06:00:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,73734.89,111036000.0
2021-08-16 06:15:09+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,49408.54,111048000.0
2021-08-16 06:30:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,72113.32,111065000.0
2021-08-16 06:45:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,19175.75,111069000.0
2021-08-16 07:00:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,44763.4,111079000.0
2021-08-16 07:15:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,84822.84,111099000.0
2021-08-16 07:30:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,63736.58,111114000.0
2021-08-16 07:45:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,22797.83,111120000.0
2021-08-16 08:00:09+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,34202.28,111128000.0
2021-08-16 08:15:09+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,33506.43,111137000.0
2021-08-16 08:30:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,12680.6,111140000.0
2021-08-16 08:45:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,12689.71,111143000.0
2021-08-16 09:00:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,10200.04,111145000.0
2021-08-16 09:15:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,28509.3,111153000.0
2021-08-16 09:30:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,7345.93,111154000.0
2021-08-16 09:45:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,6470.91,111156000.0
2021-08-16 10:00:09+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,5316.55,111157000.0
2021-08-16 10:15:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,5769.45,111159000.0
2021-08-16 10:30:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,1047.39,111159000.0
2021-08-16 10:45:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,35.73,111159000.0
2021-08-16 11:00:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,0.0,111159000.0
2021-08-16 11:15:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,0.0,111159000.0
2021-08-16 11:30:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,0.0,111159000.0
2021-08-16 11:45:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 12:00:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 12:15:16+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 12:30:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 12:45:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 13:00:16+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 13:15:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 13:30:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 13:45:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 14:00:16+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 14:15:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 14:30:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 14:45:16+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 15:00:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 15:15:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 15:30:16+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 15:45:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 16:00:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 16:15:16+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 17:00:12+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 17:15:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 17:30:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 17:45:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 18:00:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 18:15:12+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 18:30:12+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 18:45:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 19:00:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 19:15:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 19:30:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 19:45:12+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 20:00:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 20:15:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 20:30:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 20:45:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 21:00:12+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 21:15:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 21:30:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 21:45:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 22:00:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 22:15:12+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-16 22:30:12+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,53.36,111159000.0
2021-08-16 22:45:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,777.94,111159000.0
2021-08-16 23:00:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,3147.81,111160000.0
2021-08-16 23:15:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,5258.82,111161000.0
2021-08-16 23:30:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,7677.12,111163000.0
2021-08-16 23:45:12+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,9320.57,111166000.0
2021-08-17 00:00:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,13332.31,111169000.0
2021-08-17 00:15:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,17171.1,111173000.0
2021-08-17 00:30:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,24252.21,111179000.0
2021-08-17 00:45:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,27500.56,111186000.0
2021-08-17 01:00:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,31249.96,111194000.0
2021-08-17 01:15:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,36696.01,111203000.0
2021-08-17 01:30:09+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,44531.49,111214000.0
2021-08-17 01:45:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,51459.68,111227000.0
2021-08-17 02:00:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,55135.24,111241000.0
2021-08-17 02:15:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,59753.65,111255000.0
2021-08-17 02:30:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,63094.74,111270000.0
2021-08-17 02:45:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,69084.86,111286000.0
2021-08-17 03:00:09+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,75566.1,111304000.0
2021-08-17 03:15:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,81427.58,111323000.0
2021-08-17 03:30:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,85092.35,111343000.0
2021-08-17 03:45:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,74489.85,111361000.0
2021-08-17 04:00:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,92840.63,111383000.0
2021-08-17 04:15:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,94969.26,111406000.0
2021-08-17 04:30:09+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,76434.99,111424000.0
2021-08-17 04:45:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,84777.8,111445000.0
2021-08-17 05:00:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,88936.64,111468000.0
2021-08-17 05:15:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,52246.66,111481000.0
2021-08-17 05:30:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,52785.36,111494000.0
2021-08-17 05:45:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,69366.75,111511000.0
2021-08-17 06:00:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,96892.42,111535000.0
2021-08-17 06:15:09+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,67934.7,111552000.0
2021-08-17 06:30:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,91743.48,111575000.0
2021-08-17 06:45:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,62549.2,111591000.0
2021-08-17 07:00:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,15677.75,111595000.0
2021-08-17 07:15:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,59052.91,111610000.0
2021-08-17 07:30:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,85526.48,111631000.0
2021-08-17 07:45:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,81726.52,111651000.0
2021-08-17 08:00:09+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,40864.72,111662000.0
2021-08-17 08:15:09+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,15699.15,111666000.0
2021-08-17 08:30:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,18214.69,111670000.0
2021-08-17 08:45:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,10840.44,111673000.0
2021-08-17 09:00:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,9640.43,111675000.0
2021-08-17 09:15:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,8756.1,111677000.0
2021-08-17 09:30:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,6091.89,111679000.0
2021-08-17 09:45:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,3562.21,111680000.0
2021-08-17 10:00:09+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,2327.19,111680000.0
2021-08-17 10:15:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,1720.08,111681000.0
2021-08-17 10:30:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,232.05,111681000.0
2021-08-17 10:45:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,0.0,111681000.0
2021-08-17 11:00:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,0.0,111681000.0
2021-08-17 11:15:10+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,0.0,111681000.0
2021-08-17 11:30:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,0.0,111681000.0
2021-08-17 11:45:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 12:00:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 12:15:16+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 12:30:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 12:45:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 13:00:16+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 13:15:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 13:30:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 13:45:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 14:00:16+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 14:15:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 14:30:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 14:45:16+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 15:00:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 15:15:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 15:30:16+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 15:45:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 16:00:15+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-17 16:15:16+00,ABB-115190-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-14 17:00:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-14 17:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-14 17:30:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-14 17:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-14 18:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-14 18:15:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-14 18:30:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-14 18:45:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-14 19:00:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-14 19:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-14 19:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-14 19:45:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-14 20:00:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-14 20:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-14 20:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-14 20:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-14 21:00:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-14 21:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-14 21:30:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-14 21:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-14 22:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-14 22:15:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,,
2021-08-14 22:30:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,0.0,61662000.0
2021-08-14 22:45:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,417.86,61662000.0
2021-08-14 23:00:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,1647.09,61663000.0
2021-08-14 23:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,2791.05,61663000.0
2021-08-14 23:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,3922.53,61664000.0
2021-08-14 23:45:12+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,5312.23,61666000.0
2021-08-15 00:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,8139.37,61668000.0
2021-08-15 00:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,10575.96,61670000.0
2021-08-15 00:30:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,12002.23,61673000.0
2021-08-15 00:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,12110.36,61676000.0
2021-08-15 01:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,13648.7,61680000.0
2021-08-15 01:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,14663.84,61683000.0
2021-08-15 01:30:09+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,17420.69,61688000.0
2021-08-15 01:45:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,24626.06,61694000.0
2021-08-15 02:00:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,36491.42,61703000.0
2021-08-15 02:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,45301.43,61714000.0
2021-08-15 02:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,50689.36,61727000.0
2021-08-15 02:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,52364.95,61740000.0
2021-08-15 03:00:09+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,61083.28,61755000.0
2021-08-15 03:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,63993.82,61771000.0
2021-08-15 03:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,57164.64,61786000.0
2021-08-15 03:45:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,57907.08,61800000.0
2021-08-15 04:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,65421.1,61816000.0
2021-08-15 04:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,40037.16,61826000.0
2021-08-15 04:30:09+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,33261.56,61835000.0
2021-08-15 04:45:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,42489.48,61845000.0
2021-08-15 05:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,46762.7,61857000.0
2021-08-15 05:15:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,43274.38,61868000.0
2021-08-15 05:30:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,33719.2,61876000.0
2021-08-15 05:45:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,63315.86,61892000.0
2021-08-15 06:00:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,41358.38,61902000.0
2021-08-15 06:15:09+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,45651.22,61914000.0
2021-08-15 06:30:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,64377.66,61930000.0
2021-08-15 06:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,36039.74,61939000.0
2021-08-15 07:00:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,47795.18,61951000.0
2021-08-15 07:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,54294.91,61965000.0
2021-08-15 07:30:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,98394.69,61989000.0
2021-08-15 07:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,83331.03,62010000.0
2021-08-15 08:00:09+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,38268.95,62020000.0
2021-08-15 08:15:09+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,58605.63,62034000.0
2021-08-15 08:30:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,30182.81,62042000.0
2021-08-15 08:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,24596.41,62048000.0
2021-08-15 09:00:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,22181.59,62053000.0
2021-08-15 09:15:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,18285.75,62058000.0
2021-08-15 09:30:10+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,15343.22,62062000.0
2021-08-15 09:45:15+00,ABB-115228-3Q15-4020,b107e879-e80b-499d-9e12-2b8c0a6cb4bf,21506.14,62067000.0
